Package,Test,Type,Status,Expected,Actual,Timestamp,Message
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/query-byid","test_completion","passed","","","2025-07-06T21:12:29.297335381Z","Test Test_Vehicle/query-byid passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/create-basic","test_completion","passed","","","2025-07-06T21:12:29.297343797Z","Test Test_Vehicle/create-basic passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/update-basic","test_completion","passed","","","2025-07-06T21:12:29.297354197Z","Test Test_Vehicle/update-basic passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/delete-user","test_completion","passed","","","2025-07-06T21:12:29.297362682Z","Test Test_Vehicle/delete-user passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/delete-admin","test_completion","passed","","","2025-07-06T21:12:29.297375817Z","Test Test_Vehicle/delete-admin passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle","test_completion","passed","","","2025-07-06T21:12:29.297379614Z","Test Test_Vehicle passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle","test_completion","passed","","","2025-07-06T21:12:29.300727163Z","Test Test_Vehicle passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/query-all","test_completion","passed","","","2025-07-06T21:12:31.228676382Z","Test Test_DeliveryException/query-all passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/query-byid","test_completion","passed","","","2025-07-06T21:12:31.228688585Z","Test Test_DeliveryException/query-byid passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/create-basic_no_resolved_by","test_completion","passed","","","2025-07-06T21:12:31.228697542Z","Test Test_DeliveryException/create-basic_no_resolved_by passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/create-basic_with_resolved_by","test_completion","passed","","","2025-07-06T21:12:31.228710516Z","Test Test_DeliveryException/create-basic_with_resolved_by passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/update-basic_no_resolved_by","test_completion","passed","","","2025-07-06T21:12:31.228719062Z","Test Test_DeliveryException/update-basic_no_resolved_by passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/update-basic_with_resolved_by","test_completion","passed","","","2025-07-06T21:12:31.228727447Z","Test Test_DeliveryException/update-basic_with_resolved_by passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/update-basic_with_escalated_to","test_completion","passed","","","2025-07-06T21:12:31.228735793Z","Test Test_DeliveryException/update-basic_with_escalated_to passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/update-basic_without_resolved_by","test_completion","passed","","","2025-07-06T21:12:31.228746543Z","Test Test_DeliveryException/update-basic_without_resolved_by passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/softDelete-user","test_completion","passed","","","2025-07-06T21:12:31.228759518Z","Test Test_DeliveryException/softDelete-user passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/softDelete-admin","test_completion","passed","","","2025-07-06T21:12:31.228767953Z","Test Test_DeliveryException/softDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/hardDelete-user","test_completion","passed","","","2025-07-06T21:12:31.228781368Z","Test Test_DeliveryException/hardDelete-user passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException/hardDelete-admin","test_completion","passed","","","2025-07-06T21:12:31.228792309Z","Test Test_DeliveryException/hardDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException","test_completion","passed","","","2025-07-06T21:12:31.228796456Z","Test Test_DeliveryException passed"
"github.com/FITHSCS/backend/business/domain/delexceptionbus","Test_DeliveryException","test_completion","passed","","","2025-07-06T21:12:31.233244797Z","Test Test_DeliveryException passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/query-all","test_completion","passed","","","2025-07-06T21:12:32.28074672Z","Test Test_Image/query-all passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/query-byid","test_completion","passed","","","2025-07-06T21:12:32.280757681Z","Test Test_Image/query-byid passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/create-basic_no_exception_id","test_completion","passed","","","2025-07-06T21:12:32.280948177Z","Test Test_Image/create-basic_no_exception_id passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/create-basic_with_exception_id","test_completion","passed","","","2025-07-06T21:12:32.280958947Z","Test Test_Image/create-basic_with_exception_id passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/update-basic_no_exception_id","test_completion","passed","","","2025-07-06T21:12:32.280966151Z","Test Test_Image/update-basic_no_exception_id passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/update-basic_with_exception_id","test_completion","passed","","","2025-07-06T21:12:32.280973585Z","Test Test_Image/update-basic_with_exception_id passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/softDelete-user","test_completion","passed","","","2025-07-06T21:12:32.280980568Z","Test Test_Image/softDelete-user passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/softDelete-admin","test_completion","passed","","","2025-07-06T21:12:32.280987541Z","Test Test_Image/softDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/hardDelete-user","test_completion","passed","","","2025-07-06T21:12:32.280994654Z","Test Test_Image/hardDelete-user passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image/hardDelete-admin","test_completion","passed","","","2025-07-06T21:12:32.283416484Z","Test Test_Image/hardDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image","test_completion","passed","","","2025-07-06T21:12:32.283431122Z","Test Test_Image passed"
"github.com/FITHSCS/backend/business/domain/imagebus","Test_Image","test_completion","passed","","","2025-07-06T21:12:32.285094743Z","Test Test_Image passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/query-all","test_completion","passed","","","2025-07-06T21:12:33.744714653Z","Test Test_QRcode/query-all passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/query-byid","test_completion","passed","","","2025-07-06T21:12:33.74472423Z","Test Test_QRcode/query-byid passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/query-byhash","test_completion","passed","","","2025-07-06T21:12:33.744731995Z","Test Test_QRcode/query-byhash passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/create-basic","test_completion","passed","","","2025-07-06T21:12:33.744757092Z","Test Test_QRcode/create-basic passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/Delete-user","test_completion","passed","","","2025-07-06T21:12:33.744764456Z","Test Test_QRcode/Delete-user passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode/Delete-admin","test_completion","passed","","","2025-07-06T21:12:33.746025615Z","Test Test_QRcode/Delete-admin passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode","test_completion","passed","","","2025-07-06T21:12:33.746037627Z","Test Test_QRcode passed"
"github.com/FITHSCS/backend/business/domain/qrcodebus","Test_QRcode","test_completion","passed","","","2025-07-06T21:12:33.748337481Z","Test Test_QRcode passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#09","struct_comparison","info","","","2025-07-06T21:12:36.138153524Z","unittest.go:17: DIFF"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#09","numeric_comparison","info","","","2025-07-06T21:12:36.138774576Z","unittest.go:19: GOT"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#09","numeric_comparison","info","","","2025-07-06T21:12:36.138839607Z","unittest.go:23: Should get the expected response"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid","test_completion","passed","","","2025-07-06T21:12:36.176602365Z","Test Test_SyncBatch/query-byid passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic","test_completion","passed","","","2025-07-06T21:12:36.176612003Z","Test Test_SyncBatch/create-basic passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#01","test_completion","passed","","","2025-07-06T21:12:36.176619557Z","Test Test_SyncBatch/create-basic#01 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#01","test_completion","passed","","","2025-07-06T21:12:36.176627031Z","Test Test_SyncBatch/query-byid#01 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#02","test_completion","passed","","","2025-07-06T21:12:36.176633874Z","Test Test_SyncBatch/create-basic#02 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#03","test_completion","passed","","","2025-07-06T21:12:36.176640807Z","Test Test_SyncBatch/create-basic#03 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#02","test_completion","passed","","","2025-07-06T21:12:36.176648291Z","Test Test_SyncBatch/query-byid#02 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#03","test_completion","passed","","","2025-07-06T21:12:36.176657197Z","Test Test_SyncBatch/query-byid#03 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#04","test_completion","passed","","","2025-07-06T21:12:36.17666431Z","Test Test_SyncBatch/create-basic#04 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#04","test_completion","passed","","","2025-07-06T21:12:36.176671404Z","Test Test_SyncBatch/query-byid#04 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#05","test_completion","passed","","","2025-07-06T21:12:36.176678417Z","Test Test_SyncBatch/create-basic#05 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#05","test_completion","passed","","","2025-07-06T21:12:36.176687183Z","Test Test_SyncBatch/query-byid#05 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#06","test_completion","passed","","","2025-07-06T21:12:36.17670163Z","Test Test_SyncBatch/create-basic#06 passed"
